game_id,player_id,cluster
196767850,11220071,1
196767850,14388637,3
196768936,11220071,1
196768936,17515568,3
196770454,11220071,1
196770454,23000791,3
196803956,11125131,2
196803956,11220071,1
196807320,11220071,1
196807320,22595178,3
196810654,11220071,1
196810654,13789380,3
196813608,11220071,1
196813608,17669489,2
196817731,8840075,3
196817731,11220071,1
196820404,8438040,0
196820404,11220071,1
196824248,8840075,3
196824248,11220071,1
196827148,8840075,3
196827148,11220071,4
196830029,3599155,4
196830029,11220071,1
196861317,8438040,0
196861317,11220071,1
196864847,9385566,4
196864847,11220071,1
196883238,9385566,4
196883238,9469627,3
196884589,2691747,1
196884589,9385566,4
197036535,11868671,2
197036535,20319908,3
197037732,11868671,3
197037732,20319908,3
197039050,11868671,3
197039050,20319908,3
197041687,8586983,4
197041687,20319908,3
197052874,3882021,4
197052874,11868671,4
197057901,3882021,4
197057901,11868671,4
197062170,3882021,4
197062170,9469627,4
197065073,3882021,4
197065073,8438040,0
197107391,9385566,4
197107391,17674466,1
197108792,520130,0
197108792,9385566,3
197111037,7838422,3
197111037,9385566,4
197112496,4703134,3
197112496,9385566,3
197145481,1251771,4
197145481,3882021,4
197149300,3882021,4
197149300,6501140,4
197160675,3882021,4
197160675,11868671,4
197225386,9385566,4
197225386,10107119,3
197226556,9385566,4
197226556,17916129,1
197228436,9213404,0
197228436,9385566,3
197229682,9385566,4
197229682,22831107,3
197231473,4645925,3
197231473,9385566,4
197363722,2691747,4
197363722,15131510,3
197365871,2691747,4
197365871,3507399,4
197378614,7090781,0
197378614,10912944,3
197378656,8586983,0
197378656,20319908,0
197380908,7090781,0
197380908,17515568,3
197382170,17252920,3
197382170,20319908,3
197382353,7090781,0
197382353,17515568,4
197383892,634029,3
197383892,20319908,3
197384199,7090781,0
197384199,17515568,3
197385414,634029,3
197385414,20319908,3
197385816,7090781,0
197385816,11868671,3
197387550,17515568,3
197387550,20319908,3
197391490,11868671,3
197391490,20319908,4
197393148,11868671,3
197393148,20319908,4
197395361,11868671,3
197395361,20319908,4
197445553,6531537,2
197445553,15383233,2
197488861,2691747,3
197488861,8687883,3
197490580,2691747,4
197490580,7450111,3
197492208,280459,3
197492208,3507399,3
197493779,2691747,4
197493779,22192851,3
197497884,280459,3
197497884,9194260,3
197500703,280459,3
197500703,9298419,3
197502969,2691747,3
197502969,9298419,3
197503963,2691747,3
197503963,9298419,3
197505329,2691747,4
197505329,2806642,4
197506341,2691747,4
197506341,22273741,3
197510351,2691747,3
197510351,11125131,2
197513379,2691747,4
197513379,16201410,3
197524070,2691747,4
197524070,7838422,3
197526157,2691747,3
197526157,7838422,3
197527628,2691747,3
197527628,7838422,3
197536339,1749951,3
197536339,2691747,4
197543339,2691747,4
197543339,22226477,3
197571941,3882021,4
197571941,11868671,4
197574026,2806642,4
197574026,3882021,4
197652263,4309542,0
197652263,11220071,4
197654814,2691747,4
197654814,22224765,3
197660303,280459,4
197660303,2691747,4
197662039,2691747,4
197662039,22413977,4
197663084,280459,3
197663084,7809178,4
197777941,280459,3
197777941,769187,4
197779653,280459,3
197779653,2347873,3
197781908,280459,3
197781908,2347873,3
197784272,280459,3
197784272,2347873,3
197941049,9385566,4
197941049,23453458,3
197941317,2942077,3
197941317,6924135,3
197945354,2942077,4
197945354,18566590,3
197946960,2942077,3
197946960,18566590,3
197948951,2942077,3
197948951,17515568,3
197950444,2942077,3
197950444,17515568,3
197969674,2942077,0
197983872,8301702,3
197983872,15218890,3
198006665,280459,3
198006665,17916129,3
198032881,280459,3
198032881,3553830,3
198049486,2942077,3
198049486,3507399,3
198050488,2942077,3
198050488,6961598,3
198052759,2942077,0
198059737,2942077,4
198059737,23453458,3
198061381,2942077,2
198061381,23453458,3
198063678,2942077,1
198063678,23453458,4
198073215,2942077,0
198073215,23453458,0
198153375,280459,3
